Editorial,Genero,Plataforma,Nombre,Plataforma,Región,Venta Millones
Electronic Arts,Sports,XOne,EA Sports UFC,XOne,Norte América,"$0,3"
Electronic Arts,Sports,XOne,EA Sports UFC,XOne,Otros,"$0,04"
Electronic Arts,Sports,PS4,EA Sports UFC 2,PS4,Europa,"$0,47"
Electronic Arts,Sports,PS4,EA Sports UFC 2,PS4,Japón,$0
Electronic Arts,Sports,PS4,EA Sports UFC 2,PS4,Norte América,"$0,28"
Electronic Arts,Sports,PS4,EA Sports UFC 2,PS4,Otros,"$0,14"
Electronic Arts,Sports,XOne,EA Sports UFC 2,XOne,Europa,"$0,14"
Electronic Arts,Sports,XOne,EA Sports UFC 2,XOne,Japón,$0
Electronic Arts,Sports,XOne,EA Sports UFC 2,XOne,Norte América,"$0,23"
Electronic Arts,Sports,XOne,EA Sports UFC 2,XOne,Otros,"$0,04"
Electronic Arts,Sports,GC,FIFA 06 Soccer,GC,Europa,"$0,03"
Electronic Arts,Sports,GC,FIFA 06 Soccer,GC,Japón,$0
Electronic Arts,Sports,GC,FIFA 06 Soccer,GC,Norte América,"$0,11"
Electronic Arts,Sports,GC,FIFA 06 Soccer,GC,Otros,$0
Electronic Arts,Sports,X360,FIFA 06: Road to FIFA World Cup,X360,Europa,"$0,02"
Electronic Arts,Sports,X360,FIFA 06: Road to FIFA World Cup,X360,Japón,"$0,01"
Electronic Arts,Sports,X360,FIFA 06: Road to FIFA World Cup,X360,Norte América,"$0,11"
Electronic Arts,Sports,X360,FIFA 06: Road to FIFA World Cup,X360,Otros,"$0,01"
Electronic Arts,Sports,3DS,FIFA 12,3DS,Europa,"$0,26"
Electronic Arts,Sports,3DS,FIFA 12,3DS,Japón,$0
Electronic Arts,Sports,3DS,FIFA 12,3DS,Norte América,"$0,08"
Electronic Arts,Sports,3DS,FIFA 12,3DS,Otros,"$0,05"
Electronic Arts,Sports,PC,FIFA 12,PC,Europa,"$0,33"
Electronic Arts,Sports,PC,FIFA 12,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA 12,PC,Norte América,"$0,04"
Electronic Arts,Sports,PC,FIFA 12,PC,Otros,"$0,1"
Electronic Arts,Sports,PS2,FIFA 12,PS2,Europa,"$0,02"
Electronic Arts,Sports,PS2,FIFA 12,PS2,Japón,$0
Electronic Arts,Sports,PS2,FIFA 12,PS2,Norte América,$0
Electronic Arts,Sports,PS2,FIFA 12,PS2,Otros,"$0,06"
Electronic Arts,Sports,PS3,FIFA 12,PS3,Europa,"$4,32"
Electronic Arts,Sports,PS3,FIFA 12,PS3,Japón,"$0,11"
Electronic Arts,Sports,PS3,FIFA 12,PS3,Norte América,"$0,84"
Electronic Arts,Sports,PS3,FIFA 12,PS3,Otros,"$1,42"
Electronic Arts,Sports,PSP,FIFA 12,PSP,Europa,"$0,26"
Electronic Arts,Sports,PSP,FIFA 12,PSP,Japón,"$0,02"
Electronic Arts,Sports,PSP,FIFA 12,PSP,Norte América,"$0,12"
Electronic Arts,Sports,PSP,FIFA 12,PSP,Otros,"$0,14"
Electronic Arts,Sports,Wii,FIFA 12,Wii,Europa,"$0,52"
Electronic Arts,Sports,Wii,FIFA 12,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA 12,Wii,Norte América,"$0,16"
Electronic Arts,Sports,Wii,FIFA 12,Wii,Otros,"$0,11"
Electronic Arts,Sports,X360,FIFA 12,X360,Europa,"$2,79"
Electronic Arts,Sports,X360,FIFA 12,X360,Japón,"$0,02"
Electronic Arts,Sports,X360,FIFA 12,X360,Norte América,"$0,84"
Electronic Arts,Sports,X360,FIFA 12,X360,Otros,"$0,53"
Electronic Arts,Sports,3DS,FIFA 14,3DS,Europa,"$0,23"
Electronic Arts,Sports,3DS,FIFA 14,3DS,Japón,$0
Electronic Arts,Sports,3DS,FIFA 14,3DS,Norte América,$0
Electronic Arts,Sports,3DS,FIFA 14,3DS,Otros,"$0,03"
Electronic Arts,Sports,PC,FIFA 14,PC,Europa,"$0,36"
Electronic Arts,Sports,PC,FIFA 14,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA 14,PC,Norte América,"$0,01"
Electronic Arts,Sports,PC,FIFA 14,PC,Otros,"$0,06"
Electronic Arts,Sports,PS3,FIFA 14,PS3,Europa,"$4,32"
Electronic Arts,Sports,PS3,FIFA 14,PS3,Japón,"$0,07"
Electronic Arts,Sports,PS3,FIFA 14,PS3,Norte América,"$0,78"
Electronic Arts,Sports,PS3,FIFA 14,PS3,Otros,"$1,73"
Electronic Arts,Sports,PS4,FIFA 14,PS4,Europa,"$1,85"
Electronic Arts,Sports,PS4,FIFA 14,PS4,Japón,"$0,11"
Electronic Arts,Sports,PS4,FIFA 14,PS4,Norte América,"$0,61"
Electronic Arts,Sports,PS4,FIFA 14,PS4,Otros,"$0,33"
Electronic Arts,Sports,PSP,FIFA 14,PSP,Europa,"$0,16"
Electronic Arts,Sports,PSP,FIFA 14,PSP,Japón,$0
Electronic Arts,Sports,PSP,FIFA 14,PSP,Norte América,$0
Electronic Arts,Sports,PSP,FIFA 14,PSP,Otros,"$0,07"
Electronic Arts,Sports,PSV,FIFA 14,PSV,Europa,"$0,25"
Electronic Arts,Sports,PSV,FIFA 14,PSV,Japón,"$0,01"
Electronic Arts,Sports,PSV,FIFA 14,PSV,Norte América,"$0,11"
Electronic Arts,Sports,PSV,FIFA 14,PSV,Otros,"$0,13"
Electronic Arts,Sports,Wii,FIFA 14,Wii,Europa,"$0,38"
Electronic Arts,Sports,Wii,FIFA 14,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA 14,Wii,Norte América,$0
Electronic Arts,Sports,Wii,FIFA 14,Wii,Otros,"$0,05"
Electronic Arts,Sports,X360,FIFA 14,X360,Europa,"$2,93"
Electronic Arts,Sports,X360,FIFA 14,X360,Japón,"$0,01"
Electronic Arts,Sports,X360,FIFA 14,X360,Norte América,"$0,92"
Electronic Arts,Sports,X360,FIFA 14,X360,Otros,"$0,46"
Electronic Arts,Sports,XOne,FIFA 14,XOne,Europa,"$0,66"
Electronic Arts,Sports,XOne,FIFA 14,XOne,Japón,$0
Electronic Arts,Sports,XOne,FIFA 14,XOne,Norte América,"$0,41"
Electronic Arts,Sports,XOne,FIFA 14,XOne,Otros,"$0,12"
Electronic Arts,Sports,3DS,FIFA 15,3DS,Europa,"$0,33"
Electronic Arts,Sports,3DS,FIFA 15,3DS,Japón,$0
Electronic Arts,Sports,3DS,FIFA 15,3DS,Norte América,"$0,09"
Electronic Arts,Sports,3DS,FIFA 15,3DS,Otros,"$0,03"
Electronic Arts,Sports,PC,FIFA 15,PC,Europa,"$0,27"
Electronic Arts,Sports,PC,FIFA 15,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA 15,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA 15,PC,Otros,"$0,03"
Electronic Arts,Sports,PS3,FIFA 15,PS3,Europa,"$3,14"
Electronic Arts,Sports,PS3,FIFA 15,PS3,Japón,"$0,04"
Electronic Arts,Sports,PS3,FIFA 15,PS3,Norte América,"$0,57"
Electronic Arts,Sports,PS3,FIFA 15,PS3,Otros,"$1,07"
Electronic Arts,Sports,PS4,FIFA 15,PS4,Europa,"$4,29"
Electronic Arts,Sports,PS4,FIFA 15,PS4,Japón,"$0,05"
Electronic Arts,Sports,PS4,FIFA 15,PS4,Norte América,"$0,79"
Electronic Arts,Sports,PS4,FIFA 15,PS4,Otros,"$1,47"
Electronic Arts,Sports,PSV,FIFA 15,PSV,Europa,"$0,48"
Electronic Arts,Sports,PSV,FIFA 15,PSV,Japón,"$0,04"
Electronic Arts,Sports,PSV,FIFA 15,PSV,Norte América,"$0,13"
Electronic Arts,Sports,PSV,FIFA 15,PSV,Otros,"$0,19"
Electronic Arts,Sports,Wii,FIFA 15,Wii,Europa,"$0,46"
Electronic Arts,Sports,Wii,FIFA 15,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA 15,Wii,Norte América,"$0,24"
Electronic Arts,Sports,Wii,FIFA 15,Wii,Otros,"$0,06"
Electronic Arts,Sports,X360,FIFA 15,X360,Europa,"$2,02"
Electronic Arts,Sports,X360,FIFA 15,X360,Japón,$0
Electronic Arts,Sports,X360,FIFA 15,X360,Norte América,"$0,78"
Electronic Arts,Sports,X360,FIFA 15,X360,Otros,"$0,3"
Electronic Arts,Sports,XOne,FIFA 15,XOne,Europa,"$1,41"
Electronic Arts,Sports,XOne,FIFA 15,XOne,Japón,$0
Electronic Arts,Sports,XOne,FIFA 15,XOne,Norte América,"$0,6"
Electronic Arts,Sports,XOne,FIFA 15,XOne,Otros,"$0,14"
Electronic Arts,Sports,PC,FIFA 16,PC,Europa,"$0,13"
Electronic Arts,Sports,PC,FIFA 16,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA 16,PC,Norte América,"$0,04"
Electronic Arts,Sports,PC,FIFA 16,PC,Otros,"$0,01"
Electronic Arts,Sports,PS3,FIFA 16,PS3,Europa,"$1,98"
Electronic Arts,Sports,PS3,FIFA 16,PS3,Japón,"$0,05"
Electronic Arts,Sports,PS3,FIFA 16,PS3,Norte América,"$0,4"
Electronic Arts,Sports,PS3,FIFA 16,PS3,Otros,"$0,42"
Electronic Arts,Sports,PS4,FIFA 16,PS4,Europa,"$6,06"
Electronic Arts,Sports,PS4,FIFA 16,PS4,Japón,"$0,06"
Electronic Arts,Sports,PS4,FIFA 16,PS4,Norte América,"$1,11"
Electronic Arts,Sports,PS4,FIFA 16,PS4,Otros,"$1,26"
Electronic Arts,Sports,X360,FIFA 16,X360,Europa,"$1,01"
Electronic Arts,Sports,X360,FIFA 16,X360,Japón,$0
Electronic Arts,Sports,X360,FIFA 16,X360,Norte América,"$0,55"
Electronic Arts,Sports,X360,FIFA 16,X360,Otros,"$0,13"
Electronic Arts,Sports,XOne,FIFA 16,XOne,Europa,"$2,11"
Electronic Arts,Sports,XOne,FIFA 16,XOne,Japón,$0
Electronic Arts,Sports,XOne,FIFA 16,XOne,Norte América,"$0,88"
Electronic Arts,Sports,XOne,FIFA 16,XOne,Otros,"$0,23"
Electronic Arts,Sports,PC,FIFA 17,PC,Europa,"$0,05"
Electronic Arts,Sports,PC,FIFA 17,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA 17,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA 17,PC,Otros,$0
Electronic Arts,Sports,PS3,FIFA 17,PS3,Europa,"$0,29"
Electronic Arts,Sports,PS3,FIFA 17,PS3,Japón,"$0,01"
Electronic Arts,Sports,PS3,FIFA 17,PS3,Norte América,"$0,02"
Electronic Arts,Sports,PS3,FIFA 17,PS3,Otros,"$0,05"
Electronic Arts,Sports,PS4,FIFA 17,PS4,Europa,"$3,75"
Electronic Arts,Sports,PS4,FIFA 17,PS4,Japón,"$0,06"
Electronic Arts,Sports,PS4,FIFA 17,PS4,Norte América,"$0,28"
Electronic Arts,Sports,PS4,FIFA 17,PS4,Otros,"$0,69"
Electronic Arts,Sports,X360,FIFA 17,X360,Europa,"$0,13"
Electronic Arts,Sports,X360,FIFA 17,X360,Japón,$0
Electronic Arts,Sports,X360,FIFA 17,X360,Norte América,"$0,03"
Electronic Arts,Sports,X360,FIFA 17,X360,Otros,"$0,01"
Electronic Arts,Sports,XOne,FIFA 17,XOne,Europa,"$1,26"
Electronic Arts,Sports,XOne,FIFA 17,XOne,Japón,$0
Electronic Arts,Sports,XOne,FIFA 17,XOne,Norte América,"$0,17"
Electronic Arts,Sports,XOne,FIFA 17,XOne,Otros,"$0,1"
Electronic Arts,Sports,PS,FIFA 2000,PS,Europa,"$1,47"
Electronic Arts,Sports,PS,FIFA 2000,PS,Japón,"$0,04"
Electronic Arts,Sports,PS,FIFA 2000,PS,Norte América,"$0,22"
Electronic Arts,Sports,PS,FIFA 2000,PS,Otros,"$0,14"
Electronic Arts,Sports,PS,FIFA 2001 Major League Soccer,PS,Europa,"$0,12"
Electronic Arts,Sports,PS,FIFA 2001 Major League Soccer,PS,Japón,$0
Electronic Arts,Sports,PS,FIFA 2001 Major League Soccer,PS,Norte América,"$0,18"
Electronic Arts,Sports,PS,FIFA 2001 Major League Soccer,PS,Otros,"$0,02"
Electronic Arts,Sports,PS2,FIFA 2001: Major League Soccer,PS2,Europa,$0
Electronic Arts,Sports,PS2,FIFA 2001: Major League Soccer,PS2,Japón,"$0,09"
Electronic Arts,Sports,PS2,FIFA 2001: Major League Soccer,PS2,Norte América,$0
Electronic Arts,Sports,PS2,FIFA 2001: Major League Soccer,PS2,Otros,$0
Electronic Arts,Sports,N64,FIFA 99,N64,Europa,"$0,39"
Electronic Arts,Sports,N64,FIFA 99,N64,Japón,$0
Electronic Arts,Sports,N64,FIFA 99,N64,Norte América,"$0,11"
Electronic Arts,Sports,N64,FIFA 99,N64,Otros,"$0,03"
Electronic Arts,Sports,PC,FIFA Manager 12,PC,Europa,"$0,03"
Electronic Arts,Sports,PC,FIFA Manager 12,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA Manager 12,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA Manager 12,PC,Otros,"$0,01"
Electronic Arts,Sports,PSP,FIFA Soccer,PSP,Europa,$0
Electronic Arts,Sports,PSP,FIFA Soccer,PSP,Japón,$0
Electronic Arts,Sports,PSP,FIFA Soccer,PSP,Norte América,"$0,11"
Electronic Arts,Sports,PSP,FIFA Soccer,PSP,Otros,"$0,01"
Electronic Arts,Sports,PSV,FIFA Soccer,PSV,Europa,"$0,34"
Electronic Arts,Sports,PSV,FIFA Soccer,PSV,Japón,"$0,02"
Electronic Arts,Sports,PSV,FIFA Soccer,PSV,Norte América,"$0,17"
Electronic Arts,Sports,PSV,FIFA Soccer,PSV,Otros,"$0,09"
Electronic Arts,Sports,DS,FIFA Soccer 06,DS,Europa,$0
Electronic Arts,Sports,DS,FIFA Soccer 06,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 06,DS,Norte América,"$0,05"
Electronic Arts,Sports,DS,FIFA Soccer 06,DS,Otros,$0
Electronic Arts,Sports,GBA,FIFA Soccer 06,GBA,Europa,"$0,02"
Electronic Arts,Sports,GBA,FIFA Soccer 06,GBA,Japón,$0
Electronic Arts,Sports,GBA,FIFA Soccer 06,GBA,Norte América,"$0,05"
Electronic Arts,Sports,GBA,FIFA Soccer 06,GBA,Otros,$0
Electronic Arts,Sports,PS2,FIFA Soccer 06,PS2,Europa,"$2,55"
Electronic Arts,Sports,PS2,FIFA Soccer 06,PS2,Japón,"$0,04"
Electronic Arts,Sports,PS2,FIFA Soccer 06,PS2,Norte América,"$0,78"
Electronic Arts,Sports,PS2,FIFA Soccer 06,PS2,Otros,"$0,84"
Electronic Arts,Sports,PSP,FIFA Soccer 06,PSP,Europa,"$0,01"
Electronic Arts,Sports,PSP,FIFA Soccer 06,PSP,Japón,$0
Electronic Arts,Sports,PSP,FIFA Soccer 06,PSP,Norte América,"$0,1"
Electronic Arts,Sports,PSP,FIFA Soccer 06,PSP,Otros,"$0,01"
Electronic Arts,Sports,XB,FIFA Soccer 06,XB,Europa,"$0,38"
Electronic Arts,Sports,XB,FIFA Soccer 06,XB,Japón,$0
Electronic Arts,Sports,XB,FIFA Soccer 06,XB,Norte América,"$0,29"
Electronic Arts,Sports,XB,FIFA Soccer 06,XB,Otros,"$0,01"
Electronic Arts,Sports,DS,FIFA Soccer 07,DS,Europa,"$0,01"
Electronic Arts,Sports,DS,FIFA Soccer 07,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 07,DS,Norte América,"$0,05"
Electronic Arts,Sports,DS,FIFA Soccer 07,DS,Otros,$0
Electronic Arts,Sports,GC,FIFA Soccer 07,GC,Europa,"$0,04"
Electronic Arts,Sports,GC,FIFA Soccer 07,GC,Japón,$0
Electronic Arts,Sports,GC,FIFA Soccer 07,GC,Norte América,"$0,14"
Electronic Arts,Sports,GC,FIFA Soccer 07,GC,Otros,$0
Electronic Arts,Sports,PS2,FIFA Soccer 07,PS2,Europa,"$2,48"
Electronic Arts,Sports,PS2,FIFA Soccer 07,PS2,Japón,"$0,03"
Electronic Arts,Sports,PS2,FIFA Soccer 07,PS2,Norte América,"$0,71"
Electronic Arts,Sports,PS2,FIFA Soccer 07,PS2,Otros,"$0,89"
Electronic Arts,Sports,PSP,FIFA Soccer 07,PSP,Europa,"$0,65"
Electronic Arts,Sports,PSP,FIFA Soccer 07,PSP,Japón,$0
Electronic Arts,Sports,PSP,FIFA Soccer 07,PSP,Norte América,"$0,24"
Electronic Arts,Sports,PSP,FIFA Soccer 07,PSP,Otros,"$0,32"
Electronic Arts,Sports,X360,FIFA Soccer 07,X360,Europa,"$0,01"
Electronic Arts,Sports,X360,FIFA Soccer 07,X360,Japón,$0
Electronic Arts,Sports,X360,FIFA Soccer 07,X360,Norte América,"$0,24"
Electronic Arts,Sports,X360,FIFA Soccer 07,X360,Otros,"$0,02"
Electronic Arts,Sports,XB,FIFA Soccer 07,XB,Europa,"$0,35"
Electronic Arts,Sports,XB,FIFA Soccer 07,XB,Japón,$0
Electronic Arts,Sports,XB,FIFA Soccer 07,XB,Norte América,"$0,16"
Electronic Arts,Sports,XB,FIFA Soccer 07,XB,Otros,"$0,04"
Electronic Arts,Sports,DS,FIFA Soccer 08,DS,Europa,"$0,65"
Electronic Arts,Sports,DS,FIFA Soccer 08,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 08,DS,Norte América,"$0,1"
Electronic Arts,Sports,DS,FIFA Soccer 08,DS,Otros,"$0,11"
Electronic Arts,Sports,PC,FIFA Soccer 08,PC,Europa,"$0,01"
Electronic Arts,Sports,PC,FIFA Soccer 08,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA Soccer 08,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA Soccer 08,PC,Otros,$0
Electronic Arts,Sports,PS2,FIFA Soccer 08,PS2,Europa,$0
Electronic Arts,Sports,PS2,FIFA Soccer 08,PS2,Japón,$0
Electronic Arts,Sports,PS2,FIFA Soccer 08,PS2,Norte América,"$0,68"
Electronic Arts,Sports,PS2,FIFA Soccer 08,PS2,Otros,"$2,46"
Electronic Arts,Sports,PS3,FIFA Soccer 08,PS3,Europa,"$1,07"
Electronic Arts,Sports,PS3,FIFA Soccer 08,PS3,Japón,"$0,02"
Electronic Arts,Sports,PS3,FIFA Soccer 08,PS3,Norte América,"$0,35"
Electronic Arts,Sports,PS3,FIFA Soccer 08,PS3,Otros,"$0,32"
Electronic Arts,Sports,PSP,FIFA Soccer 08,PSP,Europa,"$0,76"
Electronic Arts,Sports,PSP,FIFA Soccer 08,PSP,Japón,$0
Electronic Arts,Sports,PSP,FIFA Soccer 08,PSP,Norte América,"$0,2"
Electronic Arts,Sports,PSP,FIFA Soccer 08,PSP,Otros,"$0,39"
Electronic Arts,Sports,Wii,FIFA Soccer 08,Wii,Europa,"$0,59"
Electronic Arts,Sports,Wii,FIFA Soccer 08,Wii,Japón,"$0,01"
Electronic Arts,Sports,Wii,FIFA Soccer 08,Wii,Norte América,"$0,32"
Electronic Arts,Sports,Wii,FIFA Soccer 08,Wii,Otros,"$0,11"
Electronic Arts,Sports,X360,FIFA Soccer 08,X360,Europa,"$0,89"
Electronic Arts,Sports,X360,FIFA Soccer 08,X360,Japón,"$0,01"
Electronic Arts,Sports,X360,FIFA Soccer 08,X360,Norte América,"$0,31"
Electronic Arts,Sports,X360,FIFA Soccer 08,X360,Otros,"$0,14"
Electronic Arts,Sports,DS,FIFA Soccer 09,DS,Europa,"$0,31"
Electronic Arts,Sports,DS,FIFA Soccer 09,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 09,DS,Norte América,"$0,12"
Electronic Arts,Sports,DS,FIFA Soccer 09,DS,Otros,"$0,06"
Electronic Arts,Sports,PC,FIFA Soccer 09,PC,Europa,"$0,02"
Electronic Arts,Sports,PC,FIFA Soccer 09,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA Soccer 09,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA Soccer 09,PC,Otros,$0
Electronic Arts,Sports,PS2,FIFA Soccer 09,PS2,Europa,"$0,07"
Electronic Arts,Sports,PS2,FIFA Soccer 09,PS2,Japón,"$0,01"
Electronic Arts,Sports,PS2,FIFA Soccer 09,PS2,Norte América,"$0,38"
Electronic Arts,Sports,PS2,FIFA Soccer 09,PS2,Otros,"$1,82"
Electronic Arts,Sports,PS3,FIFA Soccer 09,PS3,Europa,"$1,63"
Electronic Arts,Sports,PS3,FIFA Soccer 09,PS3,Japón,"$0,04"
Electronic Arts,Sports,PS3,FIFA Soccer 09,PS3,Norte América,"$0,48"
Electronic Arts,Sports,PS3,FIFA Soccer 09,PS3,Otros,"$0,43"
Electronic Arts,Sports,PSP,FIFA Soccer 09,PSP,Europa,"$0,73"
Electronic Arts,Sports,PSP,FIFA Soccer 09,PSP,Japón,"$0,02"
Electronic Arts,Sports,PSP,FIFA Soccer 09,PSP,Norte América,"$0,23"
Electronic Arts,Sports,PSP,FIFA Soccer 09,PSP,Otros,"$0,37"
Electronic Arts,Sports,X360,FIFA Soccer 09,X360,Europa,"$1,26"
Electronic Arts,Sports,X360,FIFA Soccer 09,X360,Japón,"$0,01"
Electronic Arts,Sports,X360,FIFA Soccer 09,X360,Norte América,"$0,49"
Electronic Arts,Sports,X360,FIFA Soccer 09,X360,Otros,"$0,18"
Electronic Arts,Sports,Wii,FIFA Soccer 09 All-Play,Wii,Europa,"$0,52"
Electronic Arts,Sports,Wii,FIFA Soccer 09 All-Play,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA Soccer 09 All-Play,Wii,Norte América,"$0,29"
Electronic Arts,Sports,Wii,FIFA Soccer 09 All-Play,Wii,Otros,"$0,09"
Electronic Arts,Sports,DS,FIFA Soccer 10,DS,Europa,"$0,37"
Electronic Arts,Sports,DS,FIFA Soccer 10,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 10,DS,Norte América,"$0,14"
Electronic Arts,Sports,DS,FIFA Soccer 10,DS,Otros,"$0,07"
Electronic Arts,Sports,PC,FIFA Soccer 10,PC,Europa,"$0,04"
Electronic Arts,Sports,PC,FIFA Soccer 10,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA Soccer 10,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA Soccer 10,PC,Otros,"$0,01"
Electronic Arts,Sports,PS2,FIFA Soccer 10,PS2,Europa,"$0,24"
Electronic Arts,Sports,PS2,FIFA Soccer 10,PS2,Japón,$0
Electronic Arts,Sports,PS2,FIFA Soccer 10,PS2,Norte América,"$0,23"
Electronic Arts,Sports,PS2,FIFA Soccer 10,PS2,Otros,"$1,23"
Electronic Arts,Sports,PS3,FIFA Soccer 10,PS3,Europa,"$2,46"
Electronic Arts,Sports,PS3,FIFA Soccer 10,PS3,Japón,"$0,05"
Electronic Arts,Sports,PS3,FIFA Soccer 10,PS3,Norte América,"$0,6"
Electronic Arts,Sports,PS3,FIFA Soccer 10,PS3,Otros,"$0,52"
Electronic Arts,Sports,PSP,FIFA Soccer 10,PSP,Europa,"$0,68"
Electronic Arts,Sports,PSP,FIFA Soccer 10,PSP,Japón,"$0,01"
Electronic Arts,Sports,PSP,FIFA Soccer 10,PSP,Norte América,"$0,15"
Electronic Arts,Sports,PSP,FIFA Soccer 10,PSP,Otros,"$0,32"
Electronic Arts,Sports,Wii,FIFA Soccer 10,Wii,Europa,"$0,65"
Electronic Arts,Sports,Wii,FIFA Soccer 10,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA Soccer 10,Wii,Norte América,"$0,23"
Electronic Arts,Sports,Wii,FIFA Soccer 10,Wii,Otros,"$0,11"
Electronic Arts,Sports,X360,FIFA Soccer 10,X360,Europa,"$1,79"
Electronic Arts,Sports,X360,FIFA Soccer 10,X360,Japón,"$0,01"
Electronic Arts,Sports,X360,FIFA Soccer 10,X360,Norte América,"$0,59"
Electronic Arts,Sports,X360,FIFA Soccer 10,X360,Otros,"$0,23"
Electronic Arts,Sports,DS,FIFA Soccer 11,DS,Europa,"$0,5"
Electronic Arts,Sports,DS,FIFA Soccer 11,DS,Japón,$0
Electronic Arts,Sports,DS,FIFA Soccer 11,DS,Norte América,"$0,13"
Electronic Arts,Sports,DS,FIFA Soccer 11,DS,Otros,"$0,09"
Electronic Arts,Sports,PC,FIFA Soccer 11,PC,Europa,"$0,14"
Electronic Arts,Sports,PC,FIFA Soccer 11,PC,Japón,$0
Electronic Arts,Sports,PC,FIFA Soccer 11,PC,Norte América,$0
Electronic Arts,Sports,PC,FIFA Soccer 11,PC,Otros,"$0,04"
Electronic Arts,Sports,PS2,FIFA Soccer 11,PS2,Europa,"$0,29"
Electronic Arts,Sports,PS2,FIFA Soccer 11,PS2,Japón,$0
Electronic Arts,Sports,PS2,FIFA Soccer 11,PS2,Norte América,"$0,11"
Electronic Arts,Sports,PS2,FIFA Soccer 11,PS2,Otros,"$0,36"
Electronic Arts,Sports,PS3,FIFA Soccer 11,PS3,Europa,"$3,29"
Electronic Arts,Sports,PS3,FIFA Soccer 11,PS3,Japón,"$0,06"
Electronic Arts,Sports,PS3,FIFA Soccer 11,PS3,Norte América,"$0,6"
Electronic Arts,Sports,PS3,FIFA Soccer 11,PS3,Otros,"$1,13"
Electronic Arts,Sports,PSP,FIFA Soccer 11,PSP,Europa,"$0,7"
Electronic Arts,Sports,PSP,FIFA Soccer 11,PSP,Japón,"$0,01"
Electronic Arts,Sports,PSP,FIFA Soccer 11,PSP,Norte América,"$0,13"
Electronic Arts,Sports,PSP,FIFA Soccer 11,PSP,Otros,"$0,37"
Electronic Arts,Sports,Wii,FIFA Soccer 11,Wii,Europa,"$0,69"
Electronic Arts,Sports,Wii,FIFA Soccer 11,Wii,Japón,$0
Electronic Arts,Sports,Wii,FIFA Soccer 11,Wii,Norte América,"$0,26"
Electronic Arts,Sports,Wii,FIFA Soccer 11,Wii,Otros,"$0,12"
Electronic Arts,Sports,X360,FIFA Soccer 11,X360,Europa,"$2,4"
Electronic Arts,Sports,X360,FIFA Soccer 11,X360,Japón,"$0,02"
Electronic Arts,Sports,X360,FIFA Soccer 11,X360,Norte América,"$0,71"
Electronic Arts,Sports,X360,FIFA Soccer 11,X360,Otros,"$0,4"
Electronic Arts,Sports,GC,FIFA Soccer 2002,GC,Europa,"$0,04"
Electronic Arts,Sports,GC,FIFA Soccer 2002,GC,Japón,$0
Electronic Arts,Sports,GC,FIFA Soccer 2002,GC,Norte América,"$0,14"
Electronic Arts,Sports,GC,FIFA Soccer 2002,GC,Otros,$0
Electronic Arts,Sports,PS,FIFA Soccer 2002,PS,Europa,"$0,06"
Electronic Arts,Sports,PS,FIFA Soccer 2002,PS,Japón,$0
Electronic Arts,Sports,PS,FIFA Soccer 2002,PS,Norte América,"$0,08"
Electronic Arts,Sports,PS,FIFA Soccer 2002,PS,Otros,"$0,01"
Electronic Arts,Sports,PS2,FIFA Soccer 2002,PS2,Europa,"$0,24"
Electronic Arts,Sports,PS2,FIFA Soccer 2002,PS2,Japón,$0
Electronic Arts,Sports,PS2,FIFA Soccer 2002,PS2,Norte América,"$0,31"
